column,depth_r2,series_eta2,detection,mean_expr,arm,gene
2515,0.7713975399948263,0.8749527714713983,0.9671460306325266,7.799267780999615,centrality_only,TTI1
25942,0.13149752602946999,0.8133754141853263,0.8764176312405004,3.3960545209364823,centrality_only,TTLL7-IT1
30903,0.02278595625030493,0.7625776860195169,0.16906348649596634,0.43383420036366765,centrality_only,TUB-AS1
28296,8.151417284118357e-06,0.44122806967151534,0.10195253127557583,0.16543323867128396,centrality_only,TUBAP1
31747,0.021860257107279065,0.7914882180939603,0.6432830585759383,2.061780217180862,centrality_only,TUNAR
30043,0.0025422162977105905,0.7958764257705299,0.22693791652051912,0.733422454067187,centrality_only,TUSC7
9066,0.7369501334328957,0.8768277556705716,0.9562726528703379,7.185960347131443,centrality_only,TUT1
6873,0.6463368612594633,0.8081168047359517,0.984332982579212,9.36521953722754,centrality_only,TUT4
37694,0.2621722498884657,0.7963310508506398,0.9665614404302584,5.627347970794937,centrality_only,TWSG1-DT
19642,0.07323208513749117,0.8029105373278811,0.3343855956974161,0.8636316118164535,centrality_only,TXN2P1
4188,0.7765735467236159,0.8344195570793137,0.9826961300128609,9.178507798626509,centrality_only,TXNDC15
1915,0.7964952852525894,0.8077570583518732,0.9865544253478312,9.768540591743694,centrality_only,TXNL1
35573,0.14755149744233173,0.8050024223308138,0.6152227288670642,1.9491154782384317,centrality_only,TYRO3P
10758,0.6594235369936308,0.7979018325814917,0.9787209166374372,7.552416152122299,centrality_only,TYW5
1530,0.7411909321193821,0.8375815266626864,0.9822284578510464,9.006902153207923,centrality_only,UBA5
501,0.6887977221540261,0.8450871756545613,0.9814100315678709,9.417985578886768,centrality_only,UBA6
30732,0.5445889434489766,0.8477004572633698,0.9326552086987022,5.6245954281180195,centrality_only,UBAP1L
10321,0.07259811483043774,0.8405589938792319,0.4289722904244125,1.4053167006738922,centrality_only,UBASH3A
1392,0.7721837590886645,0.8285075956166721,0.9817607856892319,9.626353023317868,centrality_only,UBE2A
34958,0.1390135504501104,0.7963613966563694,0.5215713784636969,1.4851032772719839,centrality_only,UBE2CP1
6455,0.046064581643692745,0.8745527333002172,0.2372267040804396,0.7390245727164194,centrality_only,UBE2L2
231,0.8073804823352064,0.876919930186792,0.9836314743364901,10.047669571602565,centrality_only,UBE3C
6300,0.7846699640581353,0.8685874809238734,0.9844499006196656,9.780184201869186,centrality_only,UBE4B
2796,0.7448446711872553,0.8735334493496963,0.9822284578510464,9.666197406664434,centrality_only,UBFD1
10023,0.6326981957141914,0.8445887785107421,0.9819946217701392,8.832929878629022,centrality_only,UBN2
9565,0.782618122884303,0.8790688789496925,0.9818777037296855,9.661738106998996,centrality_only,UBP1
6922,0.8195060759255054,0.8804256063699384,0.9831638021746756,10.343514510376279,centrality_only,UBQLN1
437,0.7950662353147235,0.839303939646468,0.98105927744651,9.64020376520158,centrality_only,UBR2
8474,0.7352550792597569,0.8708769668858982,0.9818777037296855,9.79705759244928,centrality_only,UBR3
2921,0.7444219050193557,0.8711853879142196,0.9866713433882848,10.481202683908178,centrality_only,UBR5
8457,0.7560487079132648,0.8048605488322065,0.9863205892669239,10.66973525626498,centrality_only,UBXN4
6257,0.7938561250495294,0.8580669336484745,0.9735765228574769,7.968746527417925,centrality_only,UCK1
8267,0.703664725276081,0.8017354099333621,0.9828130480533146,9.338722725855625,centrality_only,UFC1
31328,0.3728770674096991,0.8209101914854734,0.9727580965743015,7.316531221141568,centrality_only,UGDH-AS1
7245,0.7910805924232227,0.8727737020737053,0.987606687711914,10.336036024087495,centrality_only,UGGT1
29546,0.19714004273188604,0.7809812379143852,0.8577107447679176,3.0550155790593907,centrality_only,UGT1A1
48049,0.025683651870979513,0.8970116302375273,0.05062551151642698,0.22930718095458963,centrality_only,UGT1A3
30483,0.0296067863395098,0.9163462593535291,0.08394715304571496,0.334331034958941,centrality_only,UGT1A4
29364,0.03019238308481758,0.9121269746970783,0.07248918508125804,0.3094014060660355,centrality_only,UGT1A9
9421,0.7709724946184469,0.853920980383805,0.9823453758915001,9.965006491377746,centrality_only,UHMK1
8936,0.774683222884204,0.8737385951700182,0.9801239331228808,8.954500655730426,centrality_only,UHRF2
21160,0.07690413141354874,0.8603050936278328,0.48474219572079974,1.6532073943193761,centrality_only,UHRF2P1
7920,0.7602356569616331,0.8709073240636039,0.9826961300128609,9.098858129402553,centrality_only,UNC45A
5514,0.26517663428315247,0.8769783724426735,0.7862738220507425,3.6091151479307175,centrality_only,UNC5CL
6736,0.2299147520958974,0.8019582897146512,0.916052846954285,3.569024333978388,centrality_only,UNC79
8481,0.253610822278137,0.8456596719484941,0.9117268794575003,4.75844782579019,centrality_only,UNC80
2423,0.7615882256556814,0.8560134022233996,0.9775517362329007,8.846453662575385,centrality_only,UQCC1
26399,0.15592114824333717,0.8885992286255626,0.9590786858412254,5.239079427289835,centrality_only,UQCRHL
8136,0.7536097478307798,0.8755610287830864,0.977785572313808,8.720961822050713,centrality_only,URB1
3319,0.7976976330479048,0.8772121954764869,0.9787209166374372,8.41572393493514,centrality_only,URGCP
10260,0.047239654635054334,0.7952793718564406,0.31462644686075064,0.7619105359343609,centrality_only,UROC1
7660,0.7978412611633007,0.8520723626994146,0.9828130480533146,10.479515868683913,centrality_only,USO1
25502,0.06085060570228135,0.842523535460121,0.28224014965509175,0.7751300192068825,centrality_only,USP12-AS1
21348,0.03946858495172858,0.8084697497298533,0.30363615105810826,0.8334183834818083,centrality_only,USP12P2
2544,0.709010720929173,0.8514519900036485,0.984332982579212,9.856170294341407,centrality_only,USP14
21119,0.024516235665085456,0.7673011487372291,0.21302466970653572,0.7543578429151303,centrality_only,USP17L15
21049,0.06036608138838991,0.8121559255841295,0.46591839120776335,1.551439412153354,centrality_only,USP17L2
18527,0.01849519997172448,0.7761210963617914,0.18145679878405238,0.5884003706261608,centrality_only,USP17L6P
22588,0.0307808115390887,0.378227460910744,0.1439261077984333,0.2985708947685132,centrality_only,USP17L7
5480,0.7308816647923237,0.867904264268473,0.9885420320355431,11.40606874922319,centrality_only,USP22
10607,0.7674688249332237,0.8837775004320726,0.9835145562960365,9.74680371330758,centrality_only,USP24
9755,0.7863168154611523,0.870068161806262,0.9789547527183444,9.353133944869668,centrality_only,USP25
12727,0.7983496707425398,0.8861454337289015,0.980708523325149,9.291710742479122,centrality_only,USP32
4412,0.7603137962396695,0.8700483569544409,0.9853852449432947,10.793129223892455,centrality_only,USP34
12588,0.8031094288043491,0.8396576062809299,0.9811761954869637,8.648973797728802,centrality_only,USP38
3630,0.6839900774552317,0.8432806192678842,0.9782532444756226,8.776812750303883,centrality_only,USP46
15986,0.7566824586537293,0.8496094347644711,0.9864375073073776,10.397329874475226,centrality_only,USP7
5490,0.7642768210131332,0.8633443917267742,0.987255933590553,11.16967489312967,centrality_only,USP9X
3548,0.7376178822643504,0.8051808562763868,0.983982228457851,9.020342749070803,centrality_only,UTP6
38349,0.4176090265447956,0.8133360227219485,0.9553373085467087,4.749877538400046,centrality_only,UXT-AS1
19948,0.23206032715995806,0.7752742700051023,0.9340582251841459,3.8895770621887915,centrality_only,VAC14-AS1
9035,0.018137447179353283,0.6124578612552198,0.3159125453057407,0.7164279540825849,centrality_only,VAX1
13585,0.754956258229846,0.8582052183975745,0.9803577692037881,8.660443048901994,centrality_only,VCPIP1
20114,0.002213878534251356,0.6873697757285593,0.10429089208464866,0.22699885418244192,centrality_only,VDAC2P1
35742,0.2482004508387193,0.7908648061450312,0.8448497603180171,3.0858166084001875,centrality_only,VENTXP1
21382,0.1820882167786115,0.7578661869086584,0.6736817490938852,1.99130318475079,centrality_only,VEZTP1
9304,0.8094451592371545,0.8438664008818518,0.9741611130597451,8.090615065992889,centrality_only,VIPAS39
11353,0.791538394018063,0.8577874606829937,0.9823453758915001,9.67942364256549,centrality_only,VIRMA
20215,0.7988742840181046,0.8716016732569527,0.9746287852215597,8.243731793027084,centrality_only,VPS16
6390,0.6704018987605858,0.8261170657993163,0.9782532444756226,8.686395655121007,centrality_only,VPS25
10001,0.8544663187470634,0.8403840181851088,0.983982228457851,9.227627372248303,centrality_only,VPS26C
1068,0.7395281848688255,0.7976114512756312,0.9879574418332748,10.82342073357929,centrality_only,VPS35
9820,0.8220935029703373,0.8230091102665784,0.9783701625160762,9.08240463884758,centrality_only,VPS37A
11822,0.8252536446384549,0.8533473029079405,0.9828130480533146,9.817281145527113,centrality_only,VPS39
152,0.7664998977058867,0.8299374551743441,0.9837483923769438,9.750901891378774,centrality_only,VPS41
6550,0.77537074317175,0.8513462987590051,0.9829299660937683,9.455082352504554,centrality_only,VPS4A
56,0.7753637576080941,0.819494773931258,0.9766163919092716,8.224872633767772,centrality_only,VPS50
8419,0.7785136619691939,0.859368356637073,0.9781363264351689,8.517986883409648,centrality_only,VPS54
9929,0.7966686225490778,0.8564859856170365,0.9816438676487782,9.283164120119078,centrality_only,VPS8
12641,0.031121844266643117,0.740058500943673,0.3674734011457968,1.0185774973536268,centrality_only,VSTM2A
21457,2.933546714214381e-05,0.7811722203360169,0.09902958026423477,0.29880696555320163,centrality_only,VSTM2A-OT1
37567,0.11183254511720862,0.7489873658555178,0.7609026072723021,2.2330607168718792,centrality_only,VSTM2B-DT
240,0.6615216006833003,0.7942010460105943,0.9822284578510464,9.431409109548897,centrality_only,VTA1
9319,0.7994914520597335,0.8228110701333154,0.9844499006196656,8.254184010724888,centrality_only,VTI1A
843,0.7614165516458067,0.8373489099866686,0.9837483923769438,9.665341475505265,centrality_only,WAPL
25097,0.6244439129794072,0.8265471183151829,0.9789547527183444,7.618641600948348,centrality_only,WARS2-AS1
21464,0.378996554021231,0.8393788243702295,0.8871740909622354,4.569391323811239,centrality_only,WARS2-IT1
356,0.2582403543594857,0.8769544967918006,0.9015550099380334,4.178338795325414,centrality_only,WAS
28023,0.15080360985635768,0.7654347043142157,0.8006547410265404,2.47483614998283,centrality_only,WASF3-AS1
8775,0.6469317580144222,0.8601876132989401,0.9475037998363147,7.255157910270829,centrality_only,WASH2P
7128,0.7353303908707888,0.8327887788810816,0.9842160645387583,9.67645506479441,centrality_only,WASHC4
11358,0.8136765244544865,0.8698466132510511,0.9783701625160762,8.991740978908416,centrality_only,WASHC5
1653,0.7478413808603928,0.8641711888329923,0.9780194083947154,9.332326513946258,centrality_only,WDFY1
10949,0.7098860224476815,0.8801375068456013,0.9835145562960365,9.966271885804764,centrality_only,WDFY3
8418,0.6276882850452143,0.8315544195188185,0.979422424880159,7.588211918398468,centrality_only,WDPCP
4970,0.7930895637414577,0.8476934186334915,0.9840991464983047,9.503497943562625,centrality_only,WDR11
10745,0.7984833824018045,0.8738526908133475,0.9859698351455629,10.57836181617377,centrality_only,WDR26
15329,0.6608782936393115,0.8653417914409378,0.9658599321875365,7.531643198621659,centrality_only,WDR27
914,0.7255338315473024,0.8144285693242729,0.9815269496083245,8.75884159638786,centrality_only,WDR3
7239,0.7922351012972682,0.8259001869634693,0.9835145562960365,9.866931726427143,centrality_only,WDR33
5007,0.7991543234362647,0.8389654444126737,0.9789547527183444,8.448549096519928,centrality_only,WDR55
2751,0.762868232442719,0.8419746504166176,0.9816438676487782,8.695009058391255,centrality_only,WDR59
7883,0.6865448270381932,0.7808855089042609,0.9796562609610663,8.756217525045203,centrality_only,WDR61
4398,0.7502385791060516,0.8291702583713065,0.9763825558283643,8.776072963809153,centrality_only,WDR75
11114,0.8177745155679446,0.8701626064172302,0.9848006547410265,10.268218556579953,centrality_only,WDR82
10550,0.6693234906108609,0.8509505748748228,0.9762656377879106,7.324478323914273,centrality_only,WDR90
14484,0.13581629540852486,0.8049000835565924,0.6132351221793523,1.8365605889768275,centrality_only,WFDC11
10048,0.7571992036660087,0.8649078468931177,0.9832807202151292,9.699304161065644,centrality_only,WIPI2
33147,0.3125822815042163,0.8070630123903624,0.9279784870805565,4.205618852455686,centrality_only,WWP1-AS1
33482,0.05123479125441741,0.7513410556112474,0.7693207061849643,2.3094961241952134,centrality_only,XIAPP2
18713,0.15649629031900636,0.808450922436848,0.9200280603297089,4.204985267820796,centrality_only,XKR4
36321,0.04643046827241587,0.745130317860931,0.43283058575938266,1.259486543453466,centrality_only,XKR7
1576,0.7658174830436457,0.858804422811352,0.9922834093300597,10.972783393195312,centrality_only,XPO1
5507,0.7514189132529989,0.8717286473345353,0.9803577692037881,8.883432069731278,centrality_only,XPO5
6170,0.7972468066069599,0.8828644939843738,0.9802408511633345,9.65068390691934,centrality_only,XPO7
1449,0.6980221084359058,0.8156170647815377,0.987606687711914,11.70165980071279,centrality_only,XRCC5
16549,0.7623532879213528,0.8433903373884076,0.9873728516310066,11.427238355418277,centrality_only,XRCC6
29017,0.05386197636553426,0.8599471029117465,0.27849877236057524,0.7574307335952033,centrality_only,YBX1P3
11032,0.7560477753483926,0.8862885478334738,0.9805916052846955,9.203544495859216,centrality_only,YEATS2
26363,0.462476648929774,0.8078691721889407,0.8723254998246229,3.9473853393366474,centrality_only,YEATS2-AS1
7351,0.786095882661154,0.8656401969672709,0.9815269496083245,9.606586229796998,centrality_only,YIPF3
7250,0.8105872356646795,0.8349441777901584,0.9894773763591722,10.95400744377626,centrality_only,YME1L1
613,0.7799150671095652,0.849195344107209,0.9809423594060563,8.826215676615757,centrality_only,YTHDC2
9157,0.7942880057250624,0.8562317003824222,0.9788378346778908,8.914209396382264,centrality_only,YTHDF1
15617,0.8259170949163578,0.8572381301573229,0.983982228457851,9.905100902827542,centrality_only,YTHDF3
5943,0.2826865652848188,0.782775535640033,0.9414240617327254,4.18940948667853,centrality_only,YWHAH-AS1
27790,0.12755780474996775,0.7354166131268957,0.8647258271951362,2.88499420803917,centrality_only,YWHAQP5
8804,0.00886511334206623,0.6103352185866493,0.2693791652051912,0.6409666563326415,centrality_only,ZAN
12353,0.05531282435271393,0.7822808150807488,0.6753186016602362,2.22023030660117,centrality_only,ZBBX
31930,0.30013297070502354,0.8303422099318338,0.9710043259674968,6.290067981115408,centrality_only,ZBED3-AS1
5460,0.1932961093269785,0.8199753496492822,0.8730270080673448,3.2774744928893633,centrality_only,ZBP1
4605,0.75053483797352,0.871302192714433,0.9634046533380101,7.638040801523499,centrality_only,ZBTB17
29523,0.08689210894872558,0.8092129764704898,0.8530340231497721,3.12469220582357,centrality_only,ZBTB20-AS1
29002,0.08091946722312175,0.8164964532123373,0.43914415994387934,1.1691671647789128,centrality_only,ZBTB20-AS3
29761,0.06704502271275911,0.8637339355675959,0.41435753536770725,1.3816724914452436,centrality_only,ZBTB20-AS5
1847,0.6816637282133888,0.7927635027043978,0.9855021629837484,7.961458631026233,centrality_only,ZBTB25
15517,0.6090690379727975,0.8514297052186057,0.9824622939319537,8.334864059192011,centrality_only,ZBTB37
15379,0.7468622359630437,0.8549468672114824,0.9823453758915001,8.807079189969102,centrality_only,ZBTB40
18282,0.7173845205237912,0.8812414195560667,0.9335905530223313,6.871866549258621,centrality_only,ZBTB48
46403,0.06849567627331299,0.7872091514666587,0.3873494680229159,1.0233302595712115,centrality_only,ZBTB7C-AS1
40755,0.17291248161299128,0.8307188998026332,0.9677306208347948,5.3002178576847525,centrality_only,ZBTB8B
2371,0.7321009999246738,0.8085164529138851,0.9857359990646557,9.767290965083271,centrality_only,ZC3H14
10124,0.7198379019837001,0.8658017614726643,0.9825792119724074,8.719013162416337,centrality_only,ZC3H18
16289,0.43582255758838934,0.8685682540010395,0.8801590085350169,5.130456499923506,centrality_only,ZDHHC11
12839,0.7624092725868168,0.8779221084836404,0.9725242604933941,8.142751433982301,centrality_only,ZDHHC16
14594,0.7290621367853999,0.8624784489357398,0.9817607856892319,9.090803127267632,centrality_only,ZDHHC20
11015,0.8195680718426237,0.8445624850973312,0.9821115398105927,9.406856668939037,centrality_only,ZDHHC3
9897,0.766019158066738,0.8716115769012769,0.9819946217701392,9.617514424040822,centrality_only,ZDHHC5
420,0.7855501848042394,0.8017550413765338,0.9816438676487782,8.646047038055228,centrality_only,ZDHHC6
6726,0.7300965170244709,0.8462290552398664,0.9835145562960365,9.478229818491299,centrality_only,ZFC3H1
15428,0.7909574561066576,0.8462920168429269,0.9776686542733544,8.282314127806988,centrality_only,ZFP90
756,0.7606956971604334,0.8157430056952433,0.9849175727814802,10.624429282007002,centrality_only,ZFR
3056,0.11531293229367146,0.8054547968408309,0.8462527768034608,3.022069402428436,centrality_only,ZFR2
11567,0.7749339826470644,0.8794802744458394,0.9742780311001987,8.194486473201241,centrality_only,ZFYVE1
1173,0.7606208430620368,0.8855681113276868,0.9819946217701392,8.748545311535086,centrality_only,ZFYVE26
41494,0.46398540187052756,0.8025075811131067,0.941540979773179,4.889405105457687,centrality_only,ZKSCAN2-DT
16399,0.6402856065750906,0.8199465728386622,0.9742780311001987,6.9357713292694,centrality_only,ZKSCAN3
16619,0.7598817352300974,0.8467275706991636,0.9749795393429206,7.876493766267969,centrality_only,ZKSCAN5
17101,0.7396887648489612,0.8771614387929103,0.9768502279901788,8.683894493810394,centrality_only,ZKSCAN8
8766,0.7451163226392967,0.8474723243607655,0.9830468841342219,9.779371684230059,centrality_only,ZMYM4
26670,0.0844983196678911,0.7857272137224612,0.48485911376125335,1.2717568602852414,centrality_only,ZNF101P2
11271,0.7644352360704887,0.8413203065593309,0.9757979656260961,8.406515125237082,centrality_only,ZNF12
13058,0.7300502613776445,0.8073383638767305,0.9804746872442418,8.454930582200381,centrality_only,ZNF131
5687,0.7610887723904621,0.8492634981527458,0.9714719981293114,7.301047982144297,centrality_only,ZNF133
19737,0.745842400483825,0.8446015373893181,0.9725242604933941,8.132546999225083,centrality_only,ZNF134
4431,0.7295741581990902,0.8676469346674157,0.9726411785338478,8.15694556897751,centrality_only,ZNF142
11996,0.7343436001385709,0.8029511103376094,0.9809423594060563,9.703231961339952,centrality_only,ZNF146
14449,0.4481313175916072,0.8435241054048322,0.9700689816438677,7.33776892579314,centrality_only,ZNF154
15790,0.7400860842176965,0.8449124471307531,0.9718227522506723,7.1018304707334154,centrality_only,ZNF197
5135,0.723696317434412,0.8351823385732318,0.9676137027943411,7.47906484715941,centrality_only,ZNF211
37158,0.6501627207006762,0.7951096079599227,0.9796562609610663,7.060711753963518,centrality_only,ZNF213-AS1
34114,0.74336832632933,0.7912527887805947,0.9687828831988776,6.662549636551585,centrality_only,ZNF225
11937,0.6631601251781231,0.7925754229234543,0.9756810475856424,8.109044885128043,centrality_only,ZNF226
37139,0.7035386269070738,0.7835526613002288,0.9768502279901788,7.383362815057578,centrality_only,ZNF234
1608,0.7451374301111028,0.8396632757869118,0.984332982579212,8.492294486399967,centrality_only,ZNF264
12915,0.8180673132330458,0.8601164852989874,0.9801239331228808,8.142799958881128,centrality_only,ZNF274
11742,0.7627590613536628,0.8166138587839172,0.9791885887992517,8.399759158953776,centrality_only,ZNF3
12875,0.7228489769802675,0.8686445482904224,0.9763825558283643,8.625707059858222,centrality_only,ZNF318
1603,0.7318940681178776,0.8577547454283667,0.9568572430726061,6.931847719355632,centrality_only,ZNF324
31374,0.6988599578239052,0.8753884917694086,0.8883432713667719,5.441586249894627,centrality_only,ZNF324B
14765,0.7784629914698951,0.829372752411148,0.9741611130597451,7.393018784529143,centrality_only,ZNF329
21969,0.07177289205406513,0.7968422852956221,0.37682684438208813,1.0102233903165256,centrality_only,ZNF33BP1
16993,0.6875650194156769,0.8044676055461973,0.9808254413656027,7.598300961936327,centrality_only,ZNF347
39177,0.48782736845584784,0.8369282644886231,0.9168712732374605,5.088962039849388,centrality_only,ZNF350-AS1
26641,0.6006039521921888,0.8001942110793953,0.97977317900152,7.781246310114986,centrality_only,ZNF37BP
10484,0.48697613666117057,0.8277555254619078,0.9760318017070034,7.062733256745782,centrality_only,ZNF382
16163,0.7146744998948509,0.7872999663522398,0.9809423594060563,7.223390194068774,centrality_only,ZNF383
13306,0.7358507686505597,0.8575774214157473,0.9739272769788379,7.3616194700785,centrality_only,ZNF417
16964,0.6659355991648076,0.8152814128006138,0.9790716707587981,7.856070887703764,centrality_only,ZNF44
12835,0.7140444333601087,0.8176306560317294,0.9762656377879106,7.007519170971178,centrality_only,ZNF440
15498,0.6670000541768406,0.8419032498273945,0.983982228457851,8.190438171360181,centrality_only,ZNF445
1607,0.7205193483966031,0.862880161985923,0.9408394715304571,6.388810728302368,centrality_only,ZNF446
5485,0.7911609174205015,0.8433549329596888,0.968315211037063,7.223403299508507,centrality_only,ZNF45
3998,0.6978153152243857,0.8271830072558618,0.984332982579212,9.350810746247346,centrality_only,ZNF451
16951,0.7029514172903839,0.7791152457880555,0.9700689816438677,6.4913096940267945,centrality_only,ZNF461
13263,0.36172681549427477,0.8387497837444416,0.9786039985969835,7.2322864731780045,centrality_only,ZNF483
14047,0.6330795508381738,0.8137779988579324,0.9334736349818777,4.887858992039384,centrality_only,ZNF491
48525,0.539308247921426,0.8473326872402122,0.9676137027943411,6.785495883523965,centrality_only,ZNF496-DT
39132,0.3484042399115332,0.8278328282990005,0.7918858879925172,3.0720956626446307,centrality_only,ZNF497-AS1
12290,0.7239857443907927,0.8578486732423678,0.9784870805565299,8.456673623120926,centrality_only,ZNF507
1533,0.7677530599570447,0.838712860149581,0.9701858996843213,7.576046681133722,centrality_only,ZNF510
8428,0.6664079419418657,0.8261718190895249,0.9742780311001987,7.936735281299795,centrality_only,ZNF514
16824,0.7260613287977739,0.8667255787205292,0.9569741611130598,6.370593828986601,centrality_only,ZNF517
13637,0.4293646757527485,0.7891512706216536,0.9724073424529405,6.375152996586287,centrality_only,ZNF519
15694,0.652059467888335,0.8218955000037528,0.9755641295451888,7.83411685022209,centrality_only,ZNF529
12962,0.3821208174410557,0.8155897266459803,0.9379165205191161,4.73414098161376,centrality_only,ZNF540
15938,0.5465072372442512,0.78961013035717,0.9705366538056822,5.701121053736935,centrality_only,ZNF546
16280,0.7284834911379676,0.7960710470472533,0.9746287852215597,7.609343362275473,centrality_only,ZNF548
5132,0.7282635204043103,0.8298197058276344,0.9734596048170233,7.029934924456943,centrality_only,ZNF549
13008,0.6033295095555793,0.8003778840697658,0.9747457032620134,6.587790738166208,centrality_only,ZNF554
13006,0.15200820983102004,0.7429339630936668,0.9513620951712849,4.192859179539024,centrality_only,ZNF556
12876,0.7938842064356765,0.8474440306928541,0.9786039985969835,8.509752486165498,centrality_only,ZNF561
15692,0.6811619658777354,0.7747849601835904,0.9793055068397054,7.091649840857346,centrality_only,ZNF566
22359,0.430751656123374,0.7564722830540239,0.9642230796211856,5.167775520104268,centrality_only,ZNF567-DT
14549,0.5490519038149578,0.7877074932675723,0.9669121945516194,6.090871417102905,centrality_only,ZNF571
1606,0.7148401149220327,0.8351748014626496,0.9780194083947154,7.041442768442468,centrality_only,ZNF586
11777,0.757933686698626,0.8702820903021886,0.9804746872442418,9.052642143136449,centrality_only,ZNF592
14570,0.6492203736759461,0.8274725558269129,0.9560388167894306,6.460828114027003,centrality_only,ZNF594
36860,0.5029190137892997,0.7825031423783522,0.9667952765111657,5.180055036832474,centrality_only,ZNF594-DT
11774,0.703810898793198,0.841379825058027,0.9660937682684438,7.099580924775494,centrality_only,ZNF606
14533,0.6899789514540329,0.8781408585324287,0.9826961300128609,9.47663769131862,centrality_only,ZNF609
16905,0.7423452554589737,0.8019709318099038,0.9707704898865895,7.044454988019447,centrality_only,ZNF615
13185,0.7418926543301173,0.8430106570189353,0.9796562609610663,8.561900227596421,centrality_only,ZNF621
1295,0.7351637267639453,0.8272504061280009,0.9867882614287384,10.612751060586971,centrality_only,ZNF638
5234,0.6842654776235202,0.8199228609390271,0.9809423594060563,9.316347049242374,centrality_only,ZNF644
31069,0.17761274352777573,0.7400087867129773,0.9410733076113644,3.8375659097806203,centrality_only,ZNF652-AS1
27107,0.018388218430915825,0.7684161254240577,0.15865778089559218,0.39164635294099504,centrality_only,ZNF652P1
10534,0.6515854531991606,0.8970537559302731,0.8477727113293582,5.124182724108072,centrality_only,ZNF653
7063,0.2608833858492362,0.7926573510279319,0.8820296971822752,3.758451500943038,centrality_only,ZNF670-ZNF695
16753,0.00013913622986633692,0.4616516153122313,0.07950426750847656,0.140970850233361,centrality_only,ZNF679
8930,0.7910056536675625,0.8160488092524724,0.983982228457851,8.052437024173383,centrality_only,ZNF7
14665,0.7040086216073836,0.8812360941008104,0.9088039284461592,5.229561807829693,centrality_only,ZNF707
14230,0.4557916016278458,0.8101034273070321,0.9739272769788379,6.155268508844678,centrality_only,ZNF713
20021,0.17652249567460412,0.8357056450937342,0.8957091079153513,3.8446229225178983,centrality_only,ZNF727
15508,0.6560496661089356,0.8449831251674979,0.9672629486729802,6.925275619331332,centrality_only,ZNF74
34745,0.047998407750326814,0.8405916263011539,0.2745235589851514,0.8395496603342353,centrality_only,ZNF75BP
47859,0.07108640057147901,0.8465158517171721,0.44007950426750847,1.4770098420927764,centrality_only,ZNF75CP
15776,0.7693146033774619,0.8597686930946845,0.9609493744884836,7.156286883616216,centrality_only,ZNF75D
16547,0.6771683432062788,0.7953504704270133,0.9788378346778908,7.335464673879676,centrality_only,ZNF765
6698,0.6891787085450479,0.8678017636436262,0.9531158657780896,7.04010804756251,centrality_only,ZNF767P
9434,0.7154381130609464,0.8224875352782949,0.9706535718461359,6.766105714672757,centrality_only,ZNF773
9435,0.7533774627375567,0.8520566067385132,0.9735765228574769,7.85157990232624,centrality_only,ZNF776
16948,0.7233949864500204,0.8186446677763889,0.9701858996843213,6.72867869571205,centrality_only,ZNF780A
5923,0.6029162104221881,0.7981273265195241,0.952648193616275,5.8296236786301,centrality_only,ZNF780B
16606,0.6184294077348224,0.831448696640138,0.9351104875482287,5.578864992772935,centrality_only,ZNF782
18304,0.7375112183295024,0.879786914738612,0.946100783350871,6.848370966919121,centrality_only,ZNF783
17168,0.6755671096566446,0.8286964627504452,0.9717058342102186,6.874463381006831,centrality_only,ZNF789
38473,0.4328847846058257,0.7829155996516094,0.9721735063720333,6.024911496969018,centrality_only,ZNF790-AS1
16946,0.7569075757154105,0.8421170528472868,0.9720565883315796,7.278464381379522,centrality_only,ZNF81
18177,0.5949311010189231,0.8086401255595892,0.9831638021746756,8.308594331760288,centrality_only,ZNF814
12039,0.7197477123309051,0.8217392480390865,0.9845668186601193,8.799539411373198,centrality_only,ZNF83
5437,0.05007275654478898,0.8922895477489414,0.3549631708172571,1.6256588984411056,centrality_only,ZNF831
17025,0.7254554689281993,0.817262142511045,0.9801239331228808,8.595929523831737,centrality_only,ZNF84
16609,0.6632702932474537,0.8092313668322969,0.9756810475856424,6.945347109078441,centrality_only,ZNF846
14272,0.5892788220653679,0.8182485037941666,0.9133637320238512,4.682558938186657,centrality_only,ZNF852
14734,0.7440064150400035,0.8332223078721424,0.9814100315678709,8.369641994323338,centrality_only,ZNF875
19841,0.49178428004470454,0.7906701547653167,0.9805916052846955,7.229133272371723,centrality_only,ZNF891
4632,0.0002598351802058419,0.45363403866968594,0.09867882614287385,0.1944366334321749,centrality_only,ZP4
15704,0.12543543294000364,0.753111467501828,0.615924237109786,1.6984711950262652,centrality_only,ZPBP2
6161,0.017609349489818644,0.649958034212888,0.40325032152461127,0.986314235953968,centrality_only,ZSCAN10
16724,0.7541286222408577,0.8479882924629781,0.9700689816438677,7.234856841913458,centrality_only,ZSCAN25
7859,0.7261387421894152,0.850122113155261,0.9787209166374372,8.008634014839346,centrality_only,ZSCAN29
15865,0.7096765022731935,0.8221423560930784,0.9783701625160762,8.423317183503823,centrality_only,ZSCAN30
1111,0.727470643699155,0.8763529253319899,0.9645738337425465,7.948599441935413,centrality_only,ZXDC
530,0.7317877367634316,0.8210356643320962,0.9845668186601193,9.203937345633769,centrality_only,ZZZ3
13742,0.17893511592672226,0.8390303564128871,0.9644569157020928,9.400717607816173,variance_only,A2M
5949,0.5274389172385775,0.895500811024322,0.9387349468022916,7.621031792543233,variance_only,A4GALT
