gene,in_variance_set,in_centrality_set,in_kegg_set,n_sources,variance,variance_rank,in_degree,centrality_rank,kegg_pathway
RUNX1T1,True,False,False,1,8.468936570195345,4635,,,
RUNX3,True,False,False,1,9.543975938006565,3196,,,
RUSC2,True,False,False,1,11.979050858391115,1420,,,
RUSF1,True,True,False,2,13.90910692496373,827,430,1996,
RUVBL2,False,True,False,1,,,379,2550,
RWDD3-DT,False,True,False,1,,,584,1007,
RXRA,True,False,False,1,8.31979919594279,4871,,,
RXRB,True,False,False,1,11.876465941633844,1478,,,
RXRG,True,False,False,1,11.374397853889963,1755,,,
RYK,False,True,False,1,,,326,3360,
RYR1,True,False,False,1,8.94342901680069,3942,,,
RYR2,True,True,True,3,38.91461118070816,13,347,3000,both
S100A1,True,False,False,1,14.819949882222076,631,,,
S100A10,True,False,False,1,8.305905669267576,4894,,,
S100A11,True,False,False,1,10.182218838718832,2579,,,
S100A16,True,False,False,1,13.659543284590733,878,,,
S100A4,True,False,False,1,11.13110554734664,1914,,,
S100A6,True,False,False,1,12.0341391795754,1399,,,
S100A7A,False,True,False,1,,,962,336,
S100A8,True,False,False,1,15.431335391668815,533,,,
S100A9,True,True,False,2,19.70138583872284,197,356,2859,
S100B,True,False,False,1,9.18269538265787,3606,,,
S100PBP,False,True,False,1,,,289,4148,
S1PR1,True,False,False,1,12.098853049504882,1376,,,
SAA1,True,False,False,1,9.298616592444828,3458,,,
SAG,False,True,False,1,,,1300,144,
SALL1,True,False,False,1,11.726318717623837,1546,,,
SALL2,True,False,False,1,9.544536549735534,3194,,,
SALL4,True,False,False,1,8.588231114092155,4428,,,
SALL4P7,False,True,False,1,,,266,4798,
SALRNA3,False,True,False,1,,,374,2615,
SAMD11,True,False,False,1,8.324596240038618,4862,,,
SAMD4A,True,False,False,1,8.782757386468534,4148,,,
SAMD7,False,True,False,1,,,374,2608,
SAMD9,True,False,False,1,13.024847068504933,1053,,,
SAMD9L,True,False,False,1,14.619288628605464,668,,,
SAMM50,False,True,False,1,,,296,3982,
SAMMSON,False,True,False,1,,,557,1140,
SAMSN1,True,False,False,1,10.725410954006929,2166,,,
SAP30L-AS1,False,True,False,1,,,332,3238,
SAPCD2,True,False,False,1,9.835253862973367,2886,,,
SARS2,True,False,False,1,8.547366797750856,4501,,,
SASH3,True,True,False,2,12.052416361881434,1391,720,623,
SBF1,True,False,False,1,9.797485772498623,2931,,,
SBF2,False,True,False,1,,,271,4643,
SBK1,True,False,False,1,9.244623159014417,3526,,,
SBNO2,True,False,False,1,12.91182875757981,1083,,,
SCAF1,True,True,False,2,13.27559552617459,974,481,1577,
SCAF8,False,True,False,1,,,699,676,
SCAI,False,True,False,1,,,402,2283,
SCAMP5,True,False,False,1,8.578173159701837,4444,,,
SCAP,True,True,False,2,8.543330363526367,4505,457,1748,
SCARA3,True,False,False,1,15.380610956716971,539,,,
SCARA5,True,False,False,1,15.227980384782864,564,,,
SCARB2,False,True,False,1,,,414,2162,
SCARF1,True,False,False,1,11.555950155987755,1644,,,
SCARF2,True,False,False,1,12.17255692626169,1336,,,
SCARNA1,False,True,False,1,,,312,3632,
SCARNA10,True,True,False,2,20.19656151141997,179,339,3126,
SCARNA12,True,False,False,1,12.812709352110938,1103,,,
SCARNA13,True,False,False,1,15.102033500907238,579,,,
SCARNA2,True,False,False,1,17.482248132264818,300,,,
SCARNA21,True,True,False,2,10.940206083324108,2029,370,2669,
SCARNA3,False,True,False,1,,,992,308,
SCARNA5,True,True,False,2,13.139507069410737,1011,330,3282,
SCARNA6,True,True,False,2,8.616958234638076,4385,290,4139,
SCARNA7,True,False,False,1,16.768673167570263,352,,,
SCARNA9,True,False,False,1,8.361308886241574,4796,,,
SCAT1,False,True,False,1,,,293,4082,
SCD,True,False,False,1,12.595660137439856,1169,,,
SCFD1,False,True,False,1,,,297,3953,
SCG2,True,False,False,1,12.618057398893807,1164,,,
SCG3,False,True,False,1,,,330,3266,
SCHIP1,True,False,False,1,10.341645598457808,2445,,,
SCML4,False,True,False,1,,,386,2466,
SCN1A-AS1,False,True,False,1,,,779,528,
SCN2B,True,True,False,2,11.88597804284074,1476,349,2966,
SCN3A,True,False,False,1,8.509562981828058,4561,,,
SCN4B,True,False,False,1,11.57168363459213,1632,,,
SCN5A,True,False,False,1,20.659263714270008,156,,,
SCN7A,True,False,False,1,12.079292279354096,1382,,,
SCNN1D,False,True,False,1,,,353,2914,
SCO1,False,True,False,1,,,429,2008,
SCRIB,True,True,False,2,12.429722679760935,1232,364,2738,
SCRN1,True,False,False,1,8.739880273623196,4213,,,
SCRN2,True,False,False,1,8.779462762920081,4154,,,
SCUBE3,True,False,False,1,11.205560280130674,1870,,,
SCYL1,True,True,False,2,8.624574448705696,4375,466,1669,
SCYL2,False,True,False,1,,,310,3657,
SDAD1,False,True,False,1,,,357,2848,
SDAD1-AS1,False,True,False,1,,,330,3280,
SDC1,True,False,False,1,13.14806444163886,1009,,,
SDC2,True,False,False,1,10.181984855211958,2580,,,
SDCBP2-AS1,False,True,False,1,,,314,3590,
SDF4,True,True,False,2,9.038145053453649,3801,264,4836,
SDHAP3,False,True,False,1,,,494,1484,
SDHAP4,False,True,False,1,,,741,587,
SDK1,True,False,False,1,9.744553184745342,2987,,,
SDK2,True,True,False,2,13.401804058571413,940,557,1138,
SEC14L2,True,False,False,1,9.705346529732909,3022,,,
SEC14L5,True,False,False,1,9.5312308031508,3213,,,
SEC16A,True,True,False,2,8.813592067855506,4101,429,2011,
SEC22C,False,True,False,1,,,328,3307,
SEC23IP,False,True,False,1,,,271,4640,
SEC24B,False,True,False,1,,,492,1495,
SEC24B-AS1,False,True,False,1,,,269,4704,
SEC24C,False,True,False,1,,,605,929,
SEC24D,False,True,False,1,,,284,4282,
SEC31B,True,True,False,2,8.684246716844601,4285,371,2640,
SEC61A1,True,True,False,2,10.661420082058669,2214,603,935,
SECISBP2L,False,True,False,1,,,345,3033,
SECTM1,True,False,False,1,10.987414735051445,1997,,,
SEL1L3,True,False,False,1,12.18864614443334,1331,,,
SELE,True,False,False,1,12.938269275055063,1074,,,
SELENBP1,True,False,False,1,8.444593766140528,4666,,,
SELENOM,True,False,False,1,8.811649146942907,4103,,,
SELENON,True,False,False,1,12.85681695022567,1092,,,
SELENOO,True,True,False,2,9.020292962412324,3829,334,3197,
SELENOP,True,False,False,1,15.461772539070184,525,,,
SELENOV,False,True,False,1,,,457,1755,
SELL,True,False,False,1,13.921938380002167,822,,,
SELP,True,False,False,1,13.686566125738874,872,,,
SELPLG,True,False,False,1,9.173000358834368,3618,,,
SEMA3A,True,False,False,1,9.157283384705782,3646,,,
SEMA3B,True,False,False,1,10.433922169785989,2380,,,
SEMA3C,True,False,False,1,10.890100281547214,2069,,,
SEMA3D,True,False,False,1,8.377214021331712,4763,,,
SEMA3F,True,False,False,1,14.982038722095009,601,,,
SEMA3F-AS1,False,True,False,1,,,303,3818,
SEMA3G,True,False,False,1,12.229930971269551,1315,,,
SEMA4B,True,False,False,1,9.709219753106186,3016,,,
SEMA4C,True,True,False,2,9.61792564855016,3119,324,3398,
SEMA4D,True,False,False,1,10.708318797232488,2175,,,
SEMA4G,False,True,False,1,,,292,4085,
SEMA5A,True,False,False,1,12.656017317337396,1154,,,
SEMA5B,True,False,False,1,9.657054889714404,3080,,,
SEMA6A,True,False,False,1,9.639010488382782,3092,,,
SEMA6A-AS1,False,True,False,1,,,291,4120,
SEMA6B,True,False,False,1,14.244443248411732,741,,,
SEMA6C,True,False,False,1,11.68828977399223,1563,,,
SEMA6D,True,False,False,1,10.076805489868464,2659,,,
SEMA7A,True,False,False,1,8.977141638120614,3893,,,
SENCR,True,False,False,1,9.035026865688264,3806,,,
SENP3,True,True,False,2,11.79727516743799,1508,392,2397,
SENP3-EIF4A1,True,False,False,1,9.879812916560027,2834,,,
SENP6,False,True,False,1,,,692,699,
SEPSECS-AS1,False,True,False,1,,,752,567,
SEPTIN3,False,True,False,1,,,523,1292,
SEPTIN4,True,False,False,1,8.671419590746478,4307,,,
SEPTIN5,True,False,False,1,11.490183303818364,1678,,,
SEPTIN7P12,False,True,False,1,,,318,3508,
SEPTIN7P14,False,True,False,1,,,508,1404,
SEPTIN9,True,False,False,1,10.977626579779256,2009,,,
SERINC2,True,False,False,1,11.03353198830509,1968,,,
SERPINA1,True,False,False,1,19.92923990270215,185,,,
SERPINA10,False,True,False,1,,,347,3012,
SERPINA11,False,True,False,1,,,306,3747,
SERPINA3,True,False,False,1,16.391482877398825,385,,,
SERPINA4,False,True,False,1,,,284,4273,
SERPINA5,True,False,False,1,9.866965437322753,2850,,,
SERPINB13,False,True,False,1,,,721,621,
SERPINB2,True,False,False,1,14.26694517183207,735,,,
SERPINB8,False,True,False,1,,,262,4905,
SERPINC1,False,True,False,1,,,314,3576,
SERPIND1,True,False,False,1,10.858366251106458,2083,,,
SERPINE1,True,False,False,1,25.05393988294272,73,,,
SERPINE2,True,False,False,1,11.96633228842479,1428,,,
SERPINF1,True,False,False,1,13.251218439697894,986,,,
SERPING1,True,False,False,1,11.179151263081028,1881,,,
SERPINH1,True,False,False,1,11.909103907475776,1457,,,
SERTAD3,True,False,False,1,8.404227902740375,4723,,,
SETD1A,True,True,False,2,9.630840777585158,3104,309,3671,
SETD2,False,True,False,1,,,263,4881,
SETDB1,False,True,False,1,,,581,1020,
SETDB2,False,True,False,1,,,271,4644,
SETP10,False,True,False,1,,,300,3891,
SETX,False,True,False,1,,,432,1976,
SEZ6L2,True,False,False,1,11.814113816693832,1502,,,
SF3A2,True,False,False,1,11.98693928656547,1416,,,
SF3B4,True,False,False,1,8.549725404118844,4497,,,
SF3B5,False,True,False,1,,,274,4557,
SF3B6,False,True,False,1,,,284,4277,
SFMBT2,True,False,False,1,11.06192122948162,1951,,,
SFRP1,True,False,False,1,15.591763059720854,505,,,
SFRP2,True,False,False,1,13.313976084570031,965,,,
SFRP4,True,False,False,1,17.491739935628555,298,,,
SFRP5,True,False,False,1,15.442181336050565,529,,,
SFTPD-AS1,False,True,False,1,,,980,323,
SFXN3,True,False,False,1,8.648072511080782,4335,,,
SGCA,True,False,True,2,16.29723394353013,402,,,both
SGCB,False,False,True,1,,,,,both
SGCD,True,False,True,2,16.173235189056843,421,,,both
SGCE,False,False,True,1,,,,,both
SGCG,True,False,True,2,12.157891583589972,1343,,,both
SGCZ,False,False,True,1,,,,,both
SGK1,True,False,False,1,8.528144973876511,4534,,,
SGK2,False,True,False,1,,,272,4600,
SGMS2,True,False,False,1,9.971149019689236,2765,,,
SGSH,True,False,False,1,9.21963648476744,3558,,,
SGSM1,True,False,False,1,8.871446722999911,4035,,,
SGSM2,True,True,False,2,8.662398566972822,4317,574,1054,
SGTA,True,True,False,2,9.168602792103288,3627,490,1508,
SH2B3,True,True,False,2,9.33171002202492,3418,307,3714,
SH2D1A,False,True,False,1,,,306,3746,
SH2D3C,True,False,False,1,13.864244227798617,835,,,
SH2D5,True,False,False,1,8.466920277855595,4638,,,
SH3BGR,True,False,False,1,15.584531587385817,506,,,
SH3BGRL3,True,False,False,1,8.781024119695951,4152,,,
SH3BP1,True,False,False,1,8.71043864694619,4247,,,
SH3BP4,True,False,False,1,9.601969658571472,3137,,,
SH3BP5-AS1,False,True,False,1,,,343,3064,
SH3BP5L,True,False,False,1,10.78958423141043,2126,,,
SH3D19,True,False,False,1,10.419095165940918,2395,,,
SH3GL1,True,True,False,2,9.461147100927924,3291,560,1119,
SH3GL1P1,False,True,False,1,,,697,684,
SH3GL2,True,False,False,1,8.340069099475732,4840,,,
SH3GL3,True,True,False,2,13.02858574068477,1051,274,4554,
SH3GLB2,True,False,False,1,8.413270638402006,4713,,,
SH3PXD2A,True,False,False,1,8.548510605762468,4499,,,
SH3PXD2B,True,False,False,1,10.881453590329686,2071,,,
SH3RF2,True,False,False,1,12.090012424757385,1379,,,
SH3RF3,True,False,False,1,9.440343610767114,3312,,,
SH3TC1,True,False,False,1,11.973787218555854,1425,,,
SHANK2,True,False,False,1,8.533104162717366,4524,,,
SHANK3,True,False,False,1,10.194606785313772,2568,,,
SHB,True,False,False,1,8.440032686044075,4670,,,
SHC1,True,True,False,2,11.128589060634312,1917,344,3047,
SHC2,True,False,False,1,12.834008161609091,1098,,,
SHC3,True,False,False,1,10.67947501743867,2194,,,
SHD,True,False,False,1,11.536557699784442,1652,,,
SHE,True,False,False,1,13.480518734826758,920,,,
SHF,False,True,False,1,,,301,3858,
SHFL,False,True,False,1,,,294,4038,
SHISA3,True,False,False,1,10.594875192695492,2263,,,
SHISA4,True,False,False,1,8.87129403570909,4036,,,
SHISA5P2,False,True,False,1,,,584,1006,
SHISAL1,True,False,False,1,8.875959849042331,4031,,,
SHKBP1,True,False,False,1,9.130593814792702,3677,,,
SHLD2P2,False,True,False,1,,,649,799,
SHMT1,True,False,False,1,12.52457403147194,1205,,,
SHQ1,False,True,False,1,,,268,4715,
SHROOM2,True,False,False,1,11.119641609220835,1924,,,
SHROOM3,True,False,False,1,10.175930686360449,2586,,,
SIDT1,False,True,False,1,,,369,2674,
SIGLEC1,True,True,False,2,13.262157317785558,985,455,1768,
SIGLEC10,False,True,False,1,,,353,2913,
SIGLEC5,False,True,False,1,,,557,1141,
SIGLEC7,False,True,False,1,,,519,1321,
SIGLEC9,True,True,False,2,8.357816907322917,4801,649,798,
SIGLECL1,False,True,False,1,,,396,2349,
SIGMAR1,True,False,False,1,8.550127135852765,4495,,,
SIK1,True,False,False,1,8.999085297676498,3858,,,
SIKE1,False,True,False,1,,,264,4835,
SIN3A,False,True,False,1,,,371,2645,
SIN3B,True,True,False,2,9.162037110263611,3640,704,662,
SINHCAFP3,True,False,False,1,15.162468665166353,571,,,
SIPA1,True,False,False,1,11.128084308595524,1918,,,
SIPA1L2,True,False,False,1,12.343339021156009,1271,,,
SIPA1L3,True,False,False,1,8.684168810180907,4286,,,
SIRPA,True,False,False,1,8.973115193341169,3903,,,
SIRPB2,True,False,False,1,9.134284285009247,3671,,,
SIRPD,False,True,False,1,,,317,3514,
SIRPG,False,True,False,1,,,276,4495,
SIRT5,False,True,False,1,,,398,2323,
SIRT6,True,True,False,2,9.28861872160399,3473,488,1520,
SIX5,True,False,False,1,13.816951038904694,846,,,
SKA1,True,False,False,1,9.978224231373396,2757,,,
SKA3,True,False,False,1,8.677857294181763,4298,,,
SKAP1-AS2,False,True,False,1,,,265,4822,
SKI,True,False,False,1,9.25758790244336,3507,,,
SKIV2L,True,False,False,1,8.6015834910555,4406,,,
SLA,True,True,False,2,13.772153714539106,855,551,1173,
SLAIN1,True,False,False,1,9.632274847929038,3097,,,
SLAMF1,False,True,False,1,,,363,2745,
SLAMF6,False,True,False,1,,,422,2083,
SLC10A1,False,True,False,1,,,265,4802,
SLC11A1,False,True,False,1,,,442,1887,
SLC12A4,True,False,False,1,9.486200064047669,3267,,,
SLC12A7,True,False,False,1,15.579477887356347,507,,,
SLC12A9,False,True,False,1,,,276,4500,
SLC13A4,False,True,False,1,,,327,3342,
SLC14A1,True,False,False,1,10.062498873688297,2680,,,
SLC15A2,False,True,False,1,,,317,3517,
SLC15A3,True,False,False,1,10.093550380217648,2644,,,
SLC16A1,True,False,False,1,16.89720125028773,341,,,
SLC16A10,False,True,False,1,,,316,3528,
SLC16A12,True,False,False,1,11.765121525251727,1521,,,
SLC16A2,True,False,False,1,9.723749365385196,3002,,,
SLC16A3,True,False,False,1,11.756502931222794,1528,,,
SLC16A4-AS1,False,True,False,1,,,386,2473,
SLC17A1,False,True,False,1,,,295,4013,
SLC17A2,False,True,False,1,,,355,2875,
SLC17A9,True,False,False,1,10.291144207142311,2481,,,
SLC19A2,True,False,False,1,8.692944699072385,4270,,,
SLC1A1,True,False,False,1,10.268456160743492,2507,,,
SLC1A3,True,False,False,1,16.178160354321026,419,,,
SLC1A5,True,False,False,1,11.282544542138451,1823,,,
SLC1A6,False,True,False,1,,,681,723,
SLC20A2,True,True,False,2,8.322500592133421,4869,326,3361,
SLC22A10,False,True,False,1,,,276,4507,
SLC22A15,True,False,False,1,8.677630518836724,4299,,,
SLC22A17,True,False,False,1,11.111428441138624,1927,,,
SLC22A20P,False,True,False,1,,,344,3049,
SLC22A25,False,True,False,1,,,1177,197,
SLC22A3,True,False,False,1,10.42208233394597,2392,,,
SLC22A5,False,True,False,1,,,342,3076,
SLC23A1,False,True,False,1,,,279,4418,
SLC24A3,True,False,False,1,10.813267726487505,2114,,,
SLC24A4,False,True,False,1,,,340,3103,
SLC25A1,True,False,False,1,9.195838653942229,3591,,,
SLC25A10,True,False,False,1,9.274694391219578,3491,,,
SLC25A16,False,True,False,1,,,318,3494,
SLC25A22,True,True,False,2,9.663214095191336,3073,275,4534,
SLC25A23,True,False,False,1,9.892920852251342,2822,,,
SLC25A25,True,False,False,1,9.512650250637725,3237,,,
SLC25A27,True,True,False,2,9.70675813909662,3020,342,3073,
SLC25A29,True,False,False,1,12.02335370836716,1404,,,
SLC25A39,True,False,False,1,9.167197178946443,3631,,,
SLC25A3P1,False,True,False,1,,,709,650,
SLC25A4,True,False,False,1,11.73597188675499,1541,,,
SLC25A46,False,True,False,1,,,626,860,
SLC25A47,False,True,False,1,,,279,4411,
SLC25A5-AS1,False,True,False,1,,,296,4001,
SLC26A1,False,True,False,1,,,267,4737,
SLC26A4-AS1,False,True,False,1,,,424,2069,
SLC26A6,True,False,False,1,9.397909249869974,3351,,,
SLC26A9,True,False,False,1,11.845317968929452,1488,,,
SLC27A4,True,False,False,1,9.446189225709697,3303,,,
SLC27A6,True,True,False,2,20.98741370146299,146,331,3247,
SLC28A3,True,False,False,1,9.966826812732371,2771,,,
SLC29A1,True,False,False,1,9.969857292303994,2769,,,
SLC29A2,True,True,False,2,11.139705789033409,1909,343,3063,
SLC2A10,True,False,False,1,8.776372726651605,4161,,,
SLC2A12,True,False,False,1,9.767226898150057,2961,,,
SLC2A3P1,True,False,False,1,12.221976787644667,1324,,,
SLC2A3P2,False,True,False,1,,,421,2100,
SLC2A4,True,True,False,2,12.448030592163532,1222,287,4220,
SLC30A3,True,False,False,1,12.015375294630376,1408,,,
SLC30A5,False,True,False,1,,,429,2010,
SLC30A6,False,True,False,1,,,454,1782,
SLC30A9,False,True,False,1,,,403,2271,
SLC32A1,False,True,False,1,,,370,2660,
SLC35B2,True,False,False,1,9.065031297571752,3769,,,
SLC35C2,False,True,False,1,,,358,2824,
SLC35F1,True,True,False,2,11.143435701077983,1907,283,4310,
SLC35F5,False,True,False,1,,,303,3805,
SLC38A10,True,False,False,1,8.358858253089181,4799,,,
SLC38A3,True,False,False,1,10.7537011148612,2152,,,
SLC38A5,True,False,False,1,11.370226282494444,1759,,,
SLC39A1,True,False,False,1,8.392535406258036,4739,,,
SLC39A13,True,True,False,2,8.854981536592398,4058,266,4783,
SLC39A14,True,False,False,1,10.51312820840801,2328,,,
SLC39A7,True,False,False,1,12.812406471560324,1104,,,
SLC40A1,True,False,False,1,8.63039249842909,4363,,,
SLC41A1,True,False,False,1,9.857587666350978,2858,,,
SLC41A3-AS1,False,True,False,1,,,346,3025,
SLC43A2,True,False,False,1,9.114496877435046,3699,,,
SLC43A3,True,False,False,1,9.61706099755038,3121,,,
SLC44A5,True,False,False,1,10.73531335151604,2163,,,
SLC4A1AP,False,True,False,1,,,262,4904,
SLC4A2,True,True,False,2,12.85205977563752,1094,414,2163,
SLC4A3,True,True,False,2,20.94147993172892,149,310,3656,
SLC4A4,True,False,False,1,12.131421218025984,1355,,,
SLC52A2,True,False,False,1,11.537640533566158,1651,,,
SLC5A1,True,True,False,2,20.251643807391236,176,456,1759,
SLC5A6,True,False,False,1,8.332424476166997,4853,,,
SLC6A1,True,False,False,1,9.15493061889303,3650,,,
SLC6A6,True,False,False,1,9.564994849756154,3179,,,
SLC6A8,True,False,False,1,10.534820713359675,2306,,,
SLC6A9,True,False,False,1,9.309352271832866,3444,,,
SLC7A1,True,False,False,1,8.426264460722523,4687,,,
SLC7A11,True,False,False,1,14.386584276036611,713,,,
SLC7A2,True,False,False,1,14.997001177451311,595,,,
SLC7A3,False,True,False,1,,,322,3432,
SLC7A5,True,False,False,1,14.157426065499807,762,,,
SLC7A8,True,False,False,1,9.10614999925119,3710,,,
SLC8A1,True,False,True,2,15.767661389101049,476,,,both
SLC8A1-AS1,True,False,False,1,11.206676135041368,1867,,,
SLC8A2,False,False,True,1,,,,,both
SLC8A3,False,False,True,1,,,,,both
SLC8B1,False,True,False,1,,,380,2536,
SLC9A1,True,False,False,1,9.535477258591374,3206,,,
SLC9A3-AS1,True,False,False,1,9.43018569253593,3322,,,
SLC9A3R1,True,False,False,1,9.336630582495202,3414,,,
SLC9A3R2,True,False,False,1,11.894454696345663,1468,,,
SLC9A8,False,True,False,1,,,348,2988,
SLC9A9-AS1,False,True,False,1,,,420,2112,
SLCO1B1,False,True,False,1,,,359,2810,
SLCO2A1,True,False,False,1,12.147673122351586,1347,,,
SLCO2B1,True,False,False,1,13.83073446888286,842,,,
SLCO4A1,True,False,False,1,9.621344970218368,3115,,,
SLCO5A1,True,False,False,1,10.02905902323555,2707,,,
SLFN11,True,False,False,1,14.948661771344582,605,,,
SLFN12L,False,True,False,1,,,475,1619,
SLIT1,False,True,False,1,,,470,1651,
SLIT2,True,False,False,1,10.528266825404645,2310,,,
SLIT3,True,False,False,1,13.568504663338274,899,,,
SLN,True,False,False,1,11.830551759294146,1496,,,
SLPI,True,False,False,1,9.276305795506676,3488,,,
SLX1A,True,False,False,1,8.94431297858603,3941,,,
SLX1B,True,False,False,1,8.503202830041875,4568,,,
SMAD4,False,True,False,1,,,449,1820,
SMAD6,True,False,False,1,9.342663171258849,3407,,,
SMARCA1,True,False,False,1,9.55964888458835,3183,,,
SMARCAD1,False,True,False,1,,,384,2494,
SMARCB1,True,False,False,1,14.89775139625004,622,,,
SMARCD2,True,True,False,2,9.123662389848269,3687,375,2594,
SMC2-DT,False,True,False,1,,,1066,251,
SMC5-DT,False,True,False,1,,,331,3262,
SMCO1,True,False,False,1,11.05397137758979,1955,,,
SMCR5,False,True,False,1,,,325,3382,
SMCR8,False,True,False,1,,,358,2835,
SMG1,False,True,False,1,,,608,920,
SMG1P1,False,True,False,1,,,302,3846,
SMG1P3,True,True,False,2,9.08646517216916,3744,279,4419,
SMG5,True,True,False,2,11.292155053126232,1815,729,604,
SMG8,True,False,False,1,8.336449943599595,4848,,,
SMG9,False,True,False,1,,,291,4107,
SMIM10L2B,True,True,False,2,9.505003285369057,3248,370,2665,
SMIM14-DT,False,True,False,1,,,361,2786,
SMIM35,False,True,False,1,,,328,3325,
SMN1,True,False,False,1,9.695528821631855,3038,,,
SMN2,True,False,False,1,9.074252094692085,3758,,,
SMO,True,True,False,2,10.802255003814842,2121,301,3856,
SMOC1,True,False,False,1,9.6411475906421,3090,,,
SMOC2,True,False,False,1,18.288604734327183,248,,,
SMPD1,True,False,False,1,9.120748713777337,3693,,,
SMPD4,False,True,False,1,,,595,963,
SMPD4BP,True,True,False,2,8.70945657303162,4249,357,2845,
SMPX,True,False,False,1,33.19198747943881,24,,,
SMTN,True,False,False,1,11.469747517335742,1689,,,
SMTNL2,True,False,False,1,14.323596935305144,720,,,
SMU1,False,True,False,1,,,435,1952,
SMURF1,True,False,False,1,12.134835692745073,1353,,,
SMYD1,True,True,False,2,40.09682895594733,9,287,4211,
SMYD2,True,False,False,1,9.251882879287958,3513,,,
SMYD3-AS1,False,True,False,1,,,512,1370,
SMYD5,True,True,False,2,8.56914126125461,4464,278,4444,
SNAI1,True,False,False,1,10.047838031461364,2693,,,
SNAI2,True,False,False,1,11.015109546549764,1977,,,
SNAP25,True,False,False,1,8.863195444027971,4048,,,
SNAP91,True,True,False,2,15.977857333595864,445,347,2992,
SNAPC2,False,True,False,1,,,261,4922,
SNAPC3,False,True,False,1,,,356,2860,
SNAPC4,False,True,False,1,,,271,4647,
SNCA,True,False,False,1,10.983167392378908,2001,,,
SNCAIP,True,False,False,1,9.574862971398847,3166,,,
SNCG,True,False,False,1,10.378471224588749,2422,,,
SND1,True,True,False,2,9.393285827433877,3354,514,1357,
SNED1,True,False,False,1,11.400092214239873,1739,,,
SNHG18,True,False,False,1,8.600431553236389,4412,,,
SNHG22,True,False,False,1,9.40497069624399,3347,,,
SNORA11,False,True,False,1,,,266,4791,
SNORA11F,False,True,False,1,,,474,1628,
SNORA12,False,True,False,1,,,407,2230,
SNORA16B,False,True,False,1,,,460,1722,
SNORA20,False,True,False,1,,,300,3888,
SNORA22,False,True,False,1,,,376,2586,
SNORA23,False,True,False,1,,,291,4115,
SNORA28,False,True,False,1,,,678,729,
SNORA2C,False,True,False,1,,,262,4913,
SNORA31,False,True,False,1,,,269,4699,
SNORA33,False,True,False,1,,,397,2338,
SNORA37,False,True,False,1,,,427,2039,
SNORA3B,False,True,False,1,,,290,4137,
SNORA46,False,True,False,1,,,274,4562,
SNORA47,False,True,False,1,,,288,4193,
SNORA48,True,False,False,1,9.030830162420305,3810,,,
SNORA49,False,True,False,1,,,267,4746,
SNORA50A,False,True,False,1,,,499,1456,
SNORA53,True,False,False,1,9.506580910293753,3245,,,
SNORA5A,False,True,False,1,,,292,4096,
SNORA5C,False,True,False,1,,,410,2204,
SNORA63,True,False,False,1,8.519076186808952,4546,,,
SNORA65,False,True,False,1,,,432,1983,
SNORA66,False,True,False,1,,,509,1395,
SNORA70G,False,True,False,1,,,679,727,
SNORA73A,True,True,False,2,16.061638416830363,436,300,3897,
SNORA73B,True,True,False,2,15.419457306969456,536,341,3092,
SNORA74D,False,True,False,1,,,339,3128,
SNORA79B,False,True,False,1,,,262,4915,
SNORD100,False,True,False,1,,,322,3438,
SNORD104,False,True,False,1,,,284,4290,
SNORD13,False,True,False,1,,,300,3892,
SNORD14A,False,True,False,1,,,320,3475,
SNORD15B,False,True,False,1,,,377,2577,
SNORD17,True,False,False,1,13.9245800015231,820,,,
SNORD3A,True,False,False,1,25.86240145107701,64,,,
SNORD3B-1,True,False,False,1,8.627989319697223,4368,,,
SNORD3C,True,False,False,1,11.628523825324162,1595,,,
SNORD3D,True,False,False,1,15.627021620226907,500,,,
SNORD46,False,True,False,1,,,269,4700,
SNORD59A,False,True,False,1,,,277,4481,
SNORD6,False,True,False,1,,,290,4136,
SNORD62A,False,True,False,1,,,266,4794,
SNORD62B,False,True,False,1,,,266,4793,
SNORD89,False,True,False,1,,,328,3317,
SNORD94,False,True,False,1,,,549,1182,
SNPH,True,False,False,1,9.5281116889545,3218,,,
SNRNP200,False,True,False,1,,,364,2733,
SNRNP70,True,True,False,2,10.675339437120009,2202,595,962,
SNRPA,True,False,False,1,8.616307186209859,4387,,,
SNRPD2,False,True,False,1,,,267,4733,
SNRPGP18,False,True,False,1,,,2821,4,
SNTA1,True,True,True,3,13.50639504363277,911,355,2871,both
SNTB1,True,False,True,2,9.041599747887169,3797,,,both
SNTB2,False,False,True,1,,,,,both
SNW1,False,True,False,1,,,268,4711,
SNX10,True,False,False,1,10.350243550119131,2439,,,
SNX13,False,True,False,1,,,561,1115,
SNX14,False,True,False,1,,,472,1638,
SNX17,False,True,False,1,,,266,4774,
SNX19,False,True,False,1,,,324,3392,
SNX19P2,False,True,False,1,,,381,2530,
SNX20,False,True,False,1,,,262,4906,
SNX33,True,False,False,1,8.56156044819938,4480,,,
SNX4,False,True,False,1,,,296,3985,
SNX5,False,True,False,1,,,266,4771,
SOCS3,True,False,False,1,10.01027068197535,2727,,,
SOCS4,False,True,False,1,,,299,3916,
SOCS7,True,False,False,1,12.064452792037123,1387,,,
SOD3,True,False,False,1,16.093791811779894,430,,,
SOGA1,True,False,False,1,9.135355166569624,3668,,,
SORBS1,True,True,False,2,16.962230000693282,337,276,4496,
SORBS2,True,False,False,1,16.362291758062085,394,,,
