variant,negative_pool,n_folds_ran,n_folds_skipped,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,accuracy_mean,accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std
BulkFormer-147M,neg_hard,5,0,0.7732032114776102,0.17966883171655956,0.621227336788954,0.2252767438973071,0.7450352844570016,0.11601423513654636,0.6388256098929981,0.17944643767684473,0.7865762247942406,0.11329177680136675,0.5914731745916348,0.18042767906375184,0.19362488836050035,0.09707873322653982
